report_id,timestamp,latitude,longitude,description,category,severity,image_path
R-2156,2026-09-04T12:05:51,12.955132,79.169965,"Emergency dispatch: A major water main has split open by the plaza, sending a heavy, uncontrolled torrent across the lanes and breaking the tarmac apart.",water_main_leak,89,images/burst_02.jpg
R-2157,2026-09-04T12:06:31,12.975134,79.15488,Gross black water is pooling on the road because the manhole is overflowing again.,sewer_overflow,67,images/drain_03.jpg
R-2158,2026-09-04T12:10:40,12.959582,79.140918,The streetlamp at the corner of 7th and Birch is buzzing loudly and strobing like a disco ball.,normal_road,10,images/noise_01.jpg
R-2159,2026-09-04T12:11:49,12.954647,79.170139,omg the street is totally lifting up and cracking because a huge pipe broke underneath and its shooting water like crazy!,water_main_leak,88,images/burst_08.jpg
R-2160,2026-09-04T12:37:58,12.954907,79.169928,Critical water main failure on 9th street; pressurized water is bubbling up aggressively through splitting pavement and flooding the entire intersection.,water_main_leak,87,images/burst_06.jpg
R-2161,2026-09-04T12:43:55,12.95501,79.169867,Help! Underground water pipe busted on Sheridan Ave. Water is shooting six feet in the air right out of a crack in the street.,pipe_leak,85,images/burst_06.jpg
R-2162,2026-09-04T12:46:34,12.995063,79.185202,Sewage backup flooding the crosswalk with dirty water and a terrible stench filling the air.,sewer_overflow,68,images/drain_03.jpg
R-2163,2026-09-04T12:48:13,12.94481,79.14493,Filthy black liquid is gushing out of the manhole on 5th Ave and smelling up the whole block.,sewer_overflow,75,images/drain_02.jpg
R-2164,2026-09-04T12:48:15,12.955059,79.169851,Urgent alert: Subterranean pipe rupture producing an intense geyser that is rapidly washing away the asphalt and flooding local driveways.,water_main_leak,80,images/burst_07.jpg
R-2165,2026-09-04T12:52:40,12.955186,79.169798,"hey u gotta send help right now, a water main blew and its gushing so hard the whole road is turning into a raging river.",water_main_leak,84,images/burst_04.jpg
R-2166,2026-09-04T12:55:41,12.955016,79.16985,"Severe infrastructure breakdown: Main water line shattered, unleashing a massive volume of water that is fracturing the road surface.",water_main_leak,78,images/burst_07.jpg
R-2167,2026-09-04T13:07:37,12.954994,79.134789,Raw sewage overflow pooling by the curb. The stench of waste water is driving us crazy.,sewer_overflow,70,images/drain_06.jpg
R-2168,2026-09-04T13:08:28,12.954939,79.17007,"Water is shooting straight up out of deep fissures in the pavement on 14th Avenue, creating an immediate and dangerous flash flood.",water_main_leak,91,images/burst_06.jpg
R-2169,2026-09-04T13:13:35,12.949913,79.174941,A small puddle by the corner has stayed the exact same size for two days. No rain lately so it must be a cracked pipe underneath.,pipe_leak,45,images/trickle_01.jpg
R-2170,2026-09-04T13:13:47,12.954835,79.170085,CRITICAL: Water main ruptured on Madison Street near the diner. Flooding is happening super fast and water is gushing out under high pressure.,pipe_leak,83,images/burst_03.jpg
R-2171,2026-09-04T13:18:07,12.955048,79.169941,"dude a pipe just exploded by the bus stop and water is bubbling up through the cracks like a boiling spring, total chaos.",water_main_leak,86,images/burst_02.jpg
R-2172,2026-09-04T13:31:56,12.955066,79.169878,Yo a water pipe just blew up under the road by the bus stop on 4th. Water is surging out of the ground like a crazy fountain.,pipe_leak,88,images/burst_03.jpg
R-2173,2026-09-04T13:35:26,12.995161,79.185234,There's dark contaminated water spilling from the sewer cap onto the pedestrian crossing. Nasty smell!,sewer_overflow,72,images/drain_06.jpg
R-2174,2026-09-04T13:36:51,12.944837,79.14493,Manhole is spewing foul smelling sludge into the street. Looks like a serious backup.,sewer_overflow,65,images/drain_02.jpg
R-2175,2026-09-04T13:42:45,12.955175,79.169936,Emergency on Fletcher Ave: underground pipe failure is causing massive flooding. Water is blasting through the asphalt with intense force.,pipe_leak,91,images/burst_05.jpg
R-2176,2026-09-04T13:48:48,12.950087,79.17494,Water is weeping through the pavement joints near my house. It forms a little puddle that stays there overnight and through the afternoon.,pipe_leak,56,images/trickle_03.jpg
R-2177,2026-09-04T13:48:50,12.954923,79.170031,Immediate attention required: Catastrophic underground pipe break resulting in a high-velocity jet of water that is tearing up the roadway.,water_main_leak,89,images/burst_04.jpg
R-2178,2026-09-04T13:49:27,12.945254,79.144917,Gross looking water is pooling near the drain cover outside the grocery store. The grates are choked with plastic bags and paper cups.,drain_blockage,73,images/drain_06.jpg
R-2179,2026-09-04T14:01:50,12.945002,79.145189,Disgusting black water overflowing from the drainage system right outside our shop door.,sewer_overflow,76,images/drain_05.jpg
R-2180,2026-09-04T14:07:44,12.944931,79.145089,The drain is blocked by mud and leaves from the recent storm. Water is backing up and won't recede.,drain_blockage,64,images/drain_03.jpg
R-2181,2026-09-04T14:09:11,12.955234,79.170168,"A massive water main gave out near the library, causing water to gush in thick sheets and rapidly submerge parked cars.",water_main_leak,94,images/burst_08.jpg
R-2182,2026-09-04T14:09:41,12.95498,79.135074,Sewage water is backing up onto the pavement near the subway station. Unbearable odor.,sewer_overflow,71,images/drain_02.jpg
R-2183,2026-09-04T14:17:48,12.982401,79.150721,Discarded drywall and old paint cans dumped illegally beside the community garden fence.,normal_road,20,images/noise_05.jpg
R-2184,2026-09-04T14:21:25,12.963118,79.177824,"Injured stray cat limping around the parking lot behind the grocery store, someone should check on it.",normal_road,22,images/noise_05.jpg
R-2185,2026-09-04T14:23:04,12.950026,79.175003,The side of the road has a continuous wet patch that wont dry up. It has been trickling slowly for a day and a half with clear skies.,pipe_leak,55,images/trickle_06.jpg
R-2186,2026-09-04T14:24:47,12.968205,79.13158,Street name sign is missing completely from the pole at the intersection of Washington and 2nd.,normal_road,10,images/noise_05.jpg
R-2187,2026-09-04T14:30:53,12.940789,79.158807,"Sidewalk concrete is completely crumbled near the dental office, terrible for elderly folks walking by.",normal_road,22,images/noise_03.jpg
R-2188,2026-09-04T14:43:58,12.945018,79.144886,Standing dirty water pooling around the storm drain on 8th Ave. The grates are totally plugged with street litter.,drain_blockage,68,images/drain_05.jpg
R-2189,2026-09-04T14:46:15,12.955168,79.169928,"urgent water pipe bust on orchard rd, the blacktop is cracking in half and water is shooting way up into the air.",water_main_leak,87,images/burst_04.jpg
R-2190,2026-09-04T14:48:37,12.955052,79.170221,High-priority incident: Severe water main rupture generating a torrential overflow that is aggressively eroding the asphalt structure.,water_main_leak,79,images/burst_05.jpg
R-2191,2026-09-04T14:52:23,12.955193,79.169754,"Water is bubbling up violently through large cracks in the road near the corner store, indicating a major underground main failure.",water_main_leak,78,images/burst_07.jpg
R-2192,2026-09-04T14:57:06,12.974805,79.154995,Blocked storm drain on Washington Street. Water is backing up into the parking spaces and creating a huge hazard.,drain_blockage,65,images/drain_04.jpg
R-2193,2026-09-04T15:07:08,12.954967,79.170142,"Urgent report for water main explosion on Franklin St. Pressure is extremely high, sending water gushing across all four lanes.",pipe_leak,95,images/burst_08.jpg
R-2194,2026-09-04T15:21:03,12.954972,79.170045,Major pipe burst under the pavement on Hamilton Road. Water is rushing out uncontrollably and washing away chunks of the street.,pipe_leak,89,images/burst_05.jpg
R-2195,2026-09-04T15:22:27,12.971238,79.133119,Unexplained damp spot on the sidewalk by the dry cleaners that stays wet even on hot sunny days.,normal_road,19,images/noise_04.jpg
R-2196,2026-09-04T15:37:21,12.955139,79.134858,Street manhole cover is displaced and foul black waste water is flooding the parking lot entrance.,sewer_overflow,68,images/drain_01.jpg
R-2197,2026-09-04T15:38:28,12.995149,79.184777,Gross sewage is coming out of the ground near the alleyway. The smell is making neighbors sick.,sewer_overflow,58,images/drain_04.jpg
R-2198,2026-09-04T15:40:33,12.954873,79.169877,"man the street just caved in where a heavy flow of water is gushing out from a broken main, its flooding everything super fast.",water_main_leak,92,images/burst_01.jpg
R-2199,2026-09-04T15:44:51,12.955039,79.1699,Danger! Water main just blew out near the school on Church St. Water is shooting up through the cracks and flooding yards instantly.,pipe_leak,91,images/burst_05.jpg
R-2200,2026-09-04T16:06:57,12.950052,79.175008,"Found a soft, soggy area on the park strip where water is slowly bubbling up. This has been going on since yesterday and there was no storm.",pipe_leak,55,images/trickle_06.jpg
R-2201,2026-09-04T16:08:37,12.982945,79.171436,Cluster of three sharp potholes forming in the left lane approaching the roundabout on Grand Avenue.,normal_road,21,images/noise_06.jpg
R-2202,2026-09-04T16:09:11,12.975065,79.154854,The drain grate is jammed with twigs and mud. Water is pooling right in the middle of the crosswalk.,drain_blockage,63,images/drain_01.jpg
R-2203,2026-09-04T16:09:56,12.954923,79.169812,Critical emergency: Major water line breach creating a powerful fountain that is breaking up the pavement and flooding adjacent properties.,water_main_leak,86,images/burst_01.jpg
R-2204,2026-09-04T16:27:35,12.944831,79.144944,Dark murky waste water is bubbling up from the storm drain on pine street. Please fix asap.,sewer_overflow,64,images/drain_03.jpg
R-2205,2026-09-04T16:45:52,12.944738,79.163673,Lamp post access panel is hanging wide open with exposed wires dangling out near the elementary school.,normal_road,16,images/noise_01.jpg
R-2206,2026-09-04T16:52:31,12.945103,79.14512,Storm drain is clogged with autumn leaves and trash. Water is backing up and forming a massive puddle near the curb.,drain_blockage,65,images/drain_05.jpg
R-2207,2026-09-04T17:04:00,12.965573,79.13843,street flooded from storm drain backup right outside my driveway after last nights heavy rain.,waterlogging,40,images/waterlog_03.jpg
R-2208,2026-09-04T17:07:28,12.961898,79.132118,"Road surface is still pretty damp following the morning rain shower, causing a bit of tire spray when cars drive past.",wet_road,37,images/wetroad_03.jpg
R-2209,2026-09-04T17:07:41,12.994832,79.185169,Overflowing manhole producing a river of dirty sewage across the asphalt. Terrible stench.,sewer_overflow,65,images/drain_01.jpg
R-2210,2026-09-04T17:09:05,12.943628,79.151823,Massive pools of stagnant rainwater sitting in the middle of Oak Street because the catch basin is totally clogged.,waterlogging,29,images/waterlog_05.jpg
R-2211,2026-09-04T17:11:43,12.970035,79.157767,"Water is barely moving down the gutter, leaving huge standing puddles across the entire lane since this morning's downpour.",waterlogging,41,images/waterlog_02.jpg
R-2212,2026-09-04T17:15:30,12.969719,79.158662,The recent heavy storm left our whole block underwater and the drainage system is just too slow to handle it.,waterlogging,38,images/waterlog_08.jpg
R-2213,2026-09-04T17:17:40,12.954958,79.161601,"Just some lingering wet patches on the asphalt after that brief downpour earlier, nothing major to worry about.",wet_road,26,images/wetroad_01.jpg
R-2214,2026-09-04T17:26:13,13.005145,79.164959,A mix of black water and solid waste is spilling out from the sewer grate into the street.,sewer_overflow,54,images/drain_06.jpg
R-2215,2026-09-04T17:26:16,12.944929,79.144977,Dirty water is pooling all around the storm drain cover on Birch Street because the grates are completely blocked with debris.,drain_blockage,59,images/drain_05.jpg
R-2216,2026-09-04T17:26:28,12.957808,79.136487,"The street is rather slick right now due to the light rain we just had, so just taking it slow around the corners.",wet_road,50,images/wetroad_02.jpg
R-2217,2026-09-04T17:33:25,12.96429,79.146426,Stagnant rainwater has been pooling by the crosswalk for hours following the severe weather.,waterlogging,43,images/waterlog_05.jpg
R-2218,2026-09-04T17:34:52,12.955654,79.142531,Street flooded from storm runoff and now there is dirty water reaching the sidewalk.,waterlogging,50,images/waterlog_02.jpg
R-2219,2026-09-04T17:40:50,12.96377,79.143386,Extremely slow drainage on 5th Ave is causing deep standing puddles across every lane after the rain.,waterlogging,36,images/waterlog_07.jpg
